web-scraper-order,web-scraper-start-url,categorie 1,categorie 2,categorie 2-href,categorie 3,categorie 3-href
1612543329-603,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Etat civil,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/7,Demander l'adoption plénière d'un enfant,https://web.archive.org/web/20201024124138/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/333/7/56
1612543329-602,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Etat civil,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/7,Demander un jugement d'autorisation d'inscription tardive de décès,https://web.archive.org/web/20201024124138/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/330/7/56
1612543329-601,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Etat civil,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/7,Déclarer un décès,https://web.archive.org/web/20201024124138/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/329/7/56
1612543329-600,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Etat civil,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/7,Enregistrer une reconnaissance d’enfant,https://web.archive.org/web/20201024124138/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/327/7/56
1612543329-599,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Etat civil,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/7,Demander un jugement d'autorisation d'inscription de naissance,https://web.archive.org/web/20201024124138/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/325/7/56
1612543329-598,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Etat civil,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/7,Déclarer une naissance,https://web.archive.org/web/20201024124138/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/324/7/56
1612543329-597,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Etat civil,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/7,Demander un certificat de non inscription de décès,https://web.archive.org/web/20201024124138/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/314/7/56
1612543329-596,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Etat civil,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/7,Demander un extrait du registre des actes de décès,https://web.archive.org/web/20201024124138/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/313/7/56
1612543329-595,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Etat civil,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/7,Demander un bulletin de décès,https://web.archive.org/web/20201024124138/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/312/7/56
1612543329-594,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Etat civil,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/7,Demander une copie littérale d'acte de mariage,https://web.archive.org/web/20201024124138/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/311/7/56
1612543329-593,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Etat civil,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/7,Demander une copie littérale d’acte de décès,https://web.archive.org/web/20201024124138/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/310/7/56
1612543329-592,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Etat civil,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/7,Demander un extrait du registre des actes de naissance,https://web.archive.org/web/20201024124138/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/309/7/56
1612543329-591,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Etat civil,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/7,Demander un bulletin de naissance,https://web.archive.org/web/20201024124138/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/308/7/56
1612543329-590,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Etat civil,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/7,Demander un extrait du registre des actes de mariage,https://web.archive.org/web/20201024124138/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/307/7/56
1612543329-589,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Etat civil,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/7,Demander un certificat de non inscription de naissance,https://web.archive.org/web/20201024124138/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/305/7/56
1612543329-588,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Etat civil,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/7,Demander un certificat de non inscription de mariage,https://web.archive.org/web/20201024124138/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/304/7/56
1612543329-587,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Etat civil,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/7,Demander un passeport de réfugié,https://web.archive.org/web/20201024124138/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/86/7/56
1612543307-586,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Décès,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/61/7,Demander un certificat de genre de mort,https://web.archive.org/web/20200922110813/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/115/7/61
1612543307-585,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Décès,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/61/7,Demander une autorisation de transfert de restes mortels,https://web.archive.org/web/20200922110813/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/80/7/61
1612543307-584,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Décès,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/61/7,Demander  la concession d’un espace tombal dans un cimetière de la ville de Dakar,https://web.archive.org/web/20200922110813/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1027/7/61
1612543307-583,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Décès,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/61/7,Demander la réversion d’une pension de retraite pour un  fonctionnaire décédé après la retraite,https://web.archive.org/web/20200922110813/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/780/7/61
1612543307-582,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Décès,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/61/7,Faire une demande de location d'un corbillard,https://web.archive.org/web/20200922110813/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/570/7/61
1612543307-581,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Décès,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/61/7,Demander le permis d'inhumer,https://web.archive.org/web/20200922110813/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/376/7/61
1612543307-580,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Décès,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/61/7,Demander un jugement d'autorisation d'inscription tardive de décès,https://web.archive.org/web/20200922110813/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/330/7/61
1612543307-579,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Décès,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/61/7,Déclarer un décès,https://web.archive.org/web/20200922110813/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/329/7/61
1612543307-578,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Décès,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/61/7,Demander un certificat de non inscription de décès,https://web.archive.org/web/20200922110813/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/314/7/61
1612543307-577,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Décès,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/61/7,Demander un extrait du registre des actes de décès,https://web.archive.org/web/20200922110813/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/313/7/61
1612543307-576,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Décès,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/61/7,Demander un bulletin de décès,https://web.archive.org/web/20200922110813/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/312/7/61
1612543307-575,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Décès,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/61/7,Demander une copie littérale d’acte de décès,https://web.archive.org/web/20200922110813/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/310/7/61
1612543307-574,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Décès,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/61/7,Demander un certificat de non divorce et de non séparation de corps,https://web.archive.org/web/20200922110813/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/255/7/61
1612543307-573,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Décès,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/61/7,Demander une pension d'ascendant de militaire,https://web.archive.org/web/20200922110813/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/179/7/61
1612543284-572,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Nationalité et identité,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/231/7,Demander un passeport de service au Ministère des Affaires Etrangères,https://web.archive.org/web/20200220165244/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/829/7/231
1612543284-571,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Nationalité et identité,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/231/7,Demander un passeport diplomatique au Ministère des Affaires Etrangères,https://web.archive.org/web/20200220165244/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/828/7/231
1612543284-570,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Nationalité et identité,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/231/7,Demander l’établissement de sauf-conduit pour un ressortissant sénégalais résidant à l’étranger,https://web.archive.org/web/20200220165244/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/686/7/231
1612543284-569,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Nationalité et identité,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/231/7,Demander l’établissement de passeport ordinaire pour un ressortissant sénégalais résidant à l’étranger,https://web.archive.org/web/20200220165244/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/684/7/231
1612543284-568,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Nationalité et identité,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/231/7,"Demander la transcription d’un acte d’état civil (acte de naissance, acte de mariage, acte de décès) auprès des services consulaires",https://web.archive.org/web/20200220165244/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/683/7/231
1612543284-567,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Nationalité et identité,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/231/7,Demander l’immatriculation consulaire des Sénégalais résidant à l’étranger,https://web.archive.org/web/20200220165244/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/682/7/231
1612543284-566,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Nationalité et identité,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/231/7,Demander à être nommé chef de village,https://web.archive.org/web/20200220165244/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/680/7/231
1612543284-565,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Nationalité et identité,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/231/7,Demander une carte nationale d'identité,https://web.archive.org/web/20200220165244/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/425/7/231
1612543284-564,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Nationalité et identité,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/231/7,Demander la nationalité sénégalaise par filiation (ou d'origine),https://web.archive.org/web/20200220165244/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/340/7/231
1612543284-563,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Nationalité et identité,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/231/7,Demander la nationalité sénégalaise par voie de mariage,https://web.archive.org/web/20200220165244/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/339/7/231
1612543284-562,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Nationalité et identité,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/231/7,Demander à acquérir la nationalité sénégalaise par décret  (naturalisation),https://web.archive.org/web/20200220165244/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/338/7/231
1612543284-561,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Nationalité et identité,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/231/7,Renoncer à la nationalité sénégalaise,https://web.archive.org/web/20200220165244/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/337/7/231
1612543284-560,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Nationalité et identité,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/231/7,Opter pour la nationalité sénégalaise,https://web.archive.org/web/20200220165244/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/335/7/231
1612543284-559,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Nationalité et identité,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/231/7,Enregistrer une reconnaissance d’enfant,https://web.archive.org/web/20200220165244/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/327/7/231
1612543284-558,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Nationalité et identité,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/231/7,Demander un certificat de vie collectif,https://web.archive.org/web/20200220165244/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/250/7/231
1612543284-557,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Nationalité et identité,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/231/7,Demander une carte de circulation,https://web.archive.org/web/20200220165244/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/84/7/231
1612543284-556,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Nationalité et identité,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/231/7,Demander un certificat de nationalité sénégalaise,https://web.archive.org/web/20200220165244/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/30/7/231
1612543241-555,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Maternité  et naissance,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/47/7,Contester une filiation maternelle,https://web.archive.org/web/20200930034825/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/436/7/47
1612543241-554,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Maternité  et naissance,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/47/7,Demander une copie littérale d’acte de naissance,https://web.archive.org/web/20200930034825/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/428/7/47
1612543241-553,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Maternité  et naissance,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/47/7,Demander l'établissement exceptionnel d'indication de paternité,https://web.archive.org/web/20200930034825/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/350/7/47
1612543241-552,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Maternité  et naissance,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/47/7,Réclamer la filiation maternelle,https://web.archive.org/web/20200930034825/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/349/7/47
1612543241-551,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Maternité  et naissance,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/47/7,Demander un désaveu de paternité,https://web.archive.org/web/20200930034825/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/347/7/47
1612543241-550,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Maternité  et naissance,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/47/7,Enregistrer une reconnaissance d’enfant,https://web.archive.org/web/20200930034825/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/327/7/47
1612543241-549,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Maternité  et naissance,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/47/7,Demander un jugement d'autorisation d'inscription de naissance,https://web.archive.org/web/20200930034825/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/325/7/47
1612543241-548,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Maternité  et naissance,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/47/7,Déclarer une naissance,https://web.archive.org/web/20200930034825/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/324/7/47
1612543241-547,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Maternité  et naissance,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/47/7,Demander un extrait du registre des actes de naissance,https://web.archive.org/web/20200930034825/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/309/7/47
1612543241-546,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Maternité  et naissance,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/47/7,Demander un bulletin de naissance,https://web.archive.org/web/20200930034825/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/308/7/47
1612543241-545,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Maternité  et naissance,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/47/7,Demander un certificat de non inscription de naissance,https://web.archive.org/web/20200930034825/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/305/7/47
1612543212-544,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Orphelins et adoption,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/54/7,Demander un certificat de non rétractation à consentement,https://web.archive.org/web/20200922102211/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/634/7/54
1612543212-543,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Orphelins et adoption,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/54/7,Demander un procès verbal de rétractation de consentement,https://web.archive.org/web/20200922102211/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/628/7/54
1612543212-542,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/7,"Famille, étapes de la vie et vie sociale",Orphelins et adoption,https://web.archive.org/web/20210113134707/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/54/7,Demander un procès verbal de consentement à adoption,https://web.archive.org/web/20200922102211/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/625/7/54
